url,tienda,ean,nombre,marca,mpn,color,material_montura,forma,tipo_montura,genero,ancho_montura,ancho_puente,ancho_lente,largo_varilla,modelo,precio_actual,precio_anterior,pvp,en_oferta,descuento_pct,outlet,precio_solo_montura,disponible,venta_online,ts_captura
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1019-6093/7895653290969,optica2000,7895653290969,Armani Exchange AX1019 6093,Armani Exchange,,Gris,Metal,Cuadrado,Aro Completo,Hombre,125.0,17.0,54.0,140.0,AX1019 6093,81.2,116.0,116.0,True,30.0,True,True,True,False,2026-08-02T09:07:36+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1061-6084/8056262663691,optica2000,8056262663691,Armani Exchange AX1061 6084,Armani Exchange,,Gris,Metal,Cuadrado,Aro Completo,Hombre,131.0,17.0,57.0,140.0,AX1061 6084,105.0,,105.0,False,,False,True,True,True,2026-08-02T09:07:38+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1061-6084/8056597911627,optica2000,8056597911627,Armani Exchange AX1061 6099,Armani Exchange,,Azul,Metal,Cuadrado,Semi Al Aire,Hombre,131.0,17.0,57.0,140.0,AX1061 6099,105.0,,105.0,False,,False,True,True,True,2026-08-02T09:07:39+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1069-6003/8056262220245,optica2000,8056262220245,Armani Exchange AX1069 6003,Armani Exchange,,Gris,Metal,Rectángulo,Aro Completo,Hombre,129.0,17.0,56.0,145.0,AX1069 6003,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:07:41+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1072-6045/8056262349281,optica2000,8056262349281,Armani Exchange AX1072 6045,Armani Exchange,,Plata,Metal,Cuadrado,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX1072 6045,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:07:42+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1072-6103/8056262349298,optica2000,8056262349298,Armani Exchange AX1072 6103,Armani Exchange,,Oro,Metal,Cuadrado,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX1072 6103,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:07:44+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1072-6110/8056262349304,optica2000,8056262349304,Armani Exchange AX1072 6110,Armani Exchange,,Oro,Metal,Cuadrado,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX1072 6110,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:07:45+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1075-6000/8056262814437,optica2000,8056262814437,Armani Exchange AX1075 6000,Armani Exchange,,Negro,Metal,Rectángulo,Semi Al Aire,Hombre,128.0,18.0,55.0,145.0,AX1075 6000,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:07:47+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1075-6000/8056262814451,optica2000,8056262814451,Armani Exchange AX1075 6130,Armani Exchange,,Azul,Metal,Rectángulo,Semi Al Aire,Hombre,128.0,18.0,55.0,145.0,AX1075 6130,100.0,,100.0,False,,False,True,True,False,2026-08-02T09:07:48+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1075-6000/8056262814468,optica2000,8056262814468,Armani Exchange AX1075 6131,Armani Exchange,,Marrón,Metal,Rectángulo,Semi Al Aire,Hombre,128.0,18.0,55.0,145.0,AX1075 6131,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:07:50+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1077-6020/8056262814802,optica2000,8056262814802,Armani Exchange AX1077 6020,Armani Exchange,,Plata,Metal,Aviador,Aro Completo,"Unisex, Hombre, Mujer",128.0,14.0,57.0,145.0,AX1077 6020,110.0,,110.0,False,,False,True,True,True,2026-08-02T09:07:51+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax1077-6020/8056262814819,optica2000,8056262814819,Armani Exchange AX1077 6106,Armani Exchange,,Bronce,Metal,Aviador,Aro Completo,"Unisex, Hombre, Mujer",128.0,14.0,57.0,145.0,AX1077 6106,110.0,,110.0,False,,False,True,True,True,2026-08-02T09:07:53+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3016-8078/8053672283303,optica2000,8053672283303,Armani Exchange AX3016 8078,Armani Exchange,,Negro,Inyectado,Cuadrado,Aro Completo,Hombre,123.0,17.0,53.0,145.0,AX3016 8078,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:07:54+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3037-8037/7895653352551,optica2000,7895653352551,Armani Exchange AX3037 8410,Armani Exchange,,Azul,Inyectado,Ojo de gato,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX3037 8410,105.0,,105.0,False,,False,True,True,True,2026-08-02T09:07:55+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3037-8037/8053672627022,optica2000,8053672627022,Armani Exchange AX3037 8037,Armani Exchange,,Havana,Inyectado,Ojo de gato,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX3037 8037,105.0,,105.0,False,,False,True,True,True,2026-08-02T09:07:57+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3077-8001/8056262856161,optica2000,8056262856161,Armani Exchange AX3077 8001,Armani Exchange,,Negro,Inyectado,Rectángulo,Aro Completo,Hombre,125.0,17.0,54.0,145.0,AX3077 8001,105.0,,105.0,False,,False,True,True,True,2026-08-02T09:07:58+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3103-8239/7895653257573,optica2000,7895653257573,Armani Exchange AX3103 8078,Armani Exchange,,Negro,Inyectado,Rectángulo,Aro Completo,Hombre,126.0,16.0,55.0,145.0,AX3103 8078,105.0,,105.0,False,,False,True,True,True,2026-08-02T09:08:00+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3103-8239/7895653257580,optica2000,7895653257580,Armani Exchange AX3103 8181,Armani Exchange,,Azul,Inyectado,Rectángulo,Aro Completo,Hombre,126.0,16.0,55.0,145.0,AX3103 8181,105.0,,105.0,False,,False,True,True,False,2026-08-02T09:08:01+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3103-8239/7895653352568,optica2000,7895653352568,Armani Exchange AX3103 8239,Armani Exchange,,Gris,Inyectado,Rectángulo,Aro Completo,Hombre,126.0,16.0,55.0,145.0,AX3103 8239,105.0,,105.0,False,,False,True,True,True,2026-08-02T09:08:03+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3115/7895653287150,optica2000,7895653287150,Armani Exchange AX3115 8158,Armani Exchange,,Negro,Inyectado,Rectángulo,Aro Completo,Hombre,128.0,18.0,55.0,145.0,AX3115 8158,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:08:04+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3115/7895653287167,optica2000,7895653287167,Armani Exchange AX3115 8344,Armani Exchange,,Marrón,Inyectado,Rectángulo,Aro Completo,Hombre,128.0,18.0,55.0,145.0,AX3115 8344,70.0,100.0,100.0,True,30.0,True,True,True,False,2026-08-02T09:25:59+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3116-8235/7895653318489,optica2000,7895653318489,Armani Exchange AX3116 8235,Armani Exchange,,Transparente,Inyectado,Rectángulo,Aro Completo,Hombre,127.0,17.0,55.0,145.0,AX3116 8235,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:26:01+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3117u-8357/7895653318373,optica2000,7895653318373,Armani Exchange AX3117U 8357,Armani Exchange,,Marrón,Inyectado,Redondo,Aro Completo,Mujer,124.0,16.0,54.0,140.0,AX3117U 8357,66.5,95.0,95.0,True,30.0,True,True,True,False,2026-08-02T09:26:03+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3118u-6105/7895653319837,optica2000,7895653319837,Armani Exchange AX3118U 6105,Armani Exchange,,Azul,Inyectado,Rectángulo,Aro Completo,Hombre,127.0,17.0,55.0,145.0,AX3118U 6105,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:26:11+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3118u-8058/7895653318694,optica2000,7895653318694,Armani Exchange AX3118U 8058,Armani Exchange,,Negro,Inyectado,Rectángulo,Aro Completo,Hombre,127.0,17.0,55.0,145.0,AX3118U 8058,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:26:13+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3118u-8363/7895653318724,optica2000,7895653318724,Armani Exchange AX3118U 8363,Armani Exchange,,Gris,Inyectado,Rectángulo,Aro Completo,Hombre,127.0,17.0,55.0,145.0,AX3118U 8363,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:26:14+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3119-8058/7895653319066,optica2000,7895653319066,Armani Exchange AX3119 8058,Armani Exchange,,Negro,Inyectado,Cuadrado,Aro Completo,Hombre,127.0,17.0,55.0,145.0,AX3119 8058,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:15+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3119-8181/7895653319073,optica2000,7895653319073,Armani Exchange AX3119 8181,Armani Exchange,,Azul,Inyectado,Cuadrado,Aro Completo,Hombre,127.0,17.0,55.0,145.0,AX3119 8181,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:17+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3119-8363/7895653319097,optica2000,7895653319097,Armani Exchange AX3119 8363,Armani Exchange,,Gris,Inyectado,Cuadrado,Aro Completo,Hombre,127.0,17.0,55.0,145.0,AX3119 8363,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:19+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3120-8213/7895653320529,optica2000,7895653320529,Armani Exchange AX3120 8213,Armani Exchange,,Havana,Inyectado,Ojo de gato,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX3120 8213,70.0,100.0,100.0,True,30.0,True,True,True,False,2026-08-02T09:26:20+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3120-8364/7895653319127,optica2000,7895653319127,Armani Exchange AX3120 8364,Armani Exchange,,Violeta,Inyectado,Ojo de gato,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX3120 8364,70.0,100.0,100.0,True,30.0,True,True,True,False,2026-08-02T09:26:22+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3120-8366/7895653319141,optica2000,7895653319141,Armani Exchange AX3120 8366,Armani Exchange,,Marrón,Inyectado,Ojo de gato,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX3120 8366,70.0,100.0,100.0,True,30.0,True,True,True,False,2026-08-02T09:26:23+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3121u-8367/7895653319202,optica2000,7895653319202,Armani Exchange AX3121U 8367,Armani Exchange,,Negro,Inyectado,Ojo de gato,Aro Completo,Mujer,125.0,17.0,54.0,140.0,AX3121U 8367,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:25+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3124u-8158/7895653327948,optica2000,7895653327948,Armani Exchange AX3124U 8158,Armani Exchange,,Negro,Inyectado,Cuadrado,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX3124U 8158,85.0,,85.0,False,,False,True,True,True,2026-08-02T09:26:26+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3124u-8373/7895653327955,optica2000,7895653327955,Armani Exchange AX3124U 8373,Armani Exchange,,Marrón,Inyectado,Cuadrado,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX3124U 8373,85.0,,85.0,False,,False,True,True,True,2026-08-02T09:26:28+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3125u-8078/7895653327986,optica2000,7895653327986,Armani Exchange AX3125U 8078,Armani Exchange,,Negro,Inyectado,Rectángulo,Aro Completo,Hombre,129.0,19.0,55.0,145.0,AX3125U 8078,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:26:29+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3125u-8376/7895653327993,optica2000,7895653327993,Armani Exchange AX3125U 8376,Armani Exchange,,Azul,Inyectado,Rectángulo,Aro Completo,Hombre,129.0,19.0,55.0,145.0,AX3125U 8376,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:26:31+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3125u-8378/7895653328013,optica2000,7895653328013,Armani Exchange AX3125U 8378,Armani Exchange,,Gris,Inyectado,,,Hombre,129.0,19.0,55.0,145.0,AX3125U 8378,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:26:32+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3126-8078/7895653328167,optica2000,7895653328167,Armani Exchange AX3126 8078,Armani Exchange,,Negro,Inyectado,,,Hombre,126.0,18.0,54.0,145.0,AX3126 8078,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:34+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3126-8158/7895653328174,optica2000,7895653328174,Armani Exchange AX3126 8158,Armani Exchange,,Negro,Inyectado,Rectángulo,Aro Completo,Hombre,126.0,18.0,54.0,145.0,AX3126 8158,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:35+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3126-8379/7895653328181,optica2000,7895653328181,Armani Exchange AX3126 8379,Armani Exchange,,Verde,Inyectado,Rectángulo,Aro Completo,Hombre,126.0,18.0,54.0,145.0,AX3126 8379,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:37+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3126-8380/7895653328198,optica2000,7895653328198,Armani Exchange AX3126 8380,Armani Exchange,,Azul,Inyectado,Rectángulo,Aro Completo,Hombre,126.0,18.0,54.0,145.0,AX3126 8380,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:38+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3127-8078/7895653328204,optica2000,7895653328204,Armani Exchange AX3127 8078,Armani Exchange,,Negro,Inyectado,,,Hombre,124.0,20.0,52.0,145.0,AX3127 8078,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:40+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3127-8380/7895653328228,optica2000,7895653328228,Armani Exchange AX3127 8380,Armani Exchange,,Azul,Inyectado,,,Hombre,124.0,20.0,52.0,145.0,AX3127 8380,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:41+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3128-8158/7895653328297,optica2000,7895653328297,Armani Exchange AX3128 8158,Armani Exchange,,Negro,Inyectado,Ojo de gato,Aro Completo,Mujer,124.0,16.0,54.0,140.0,AX3128 8158,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:42+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3128-8213/7895653328303,optica2000,7895653328303,Armani Exchange AX3128 8213,Armani Exchange,,Havana,Inyectado,Ojo de gato,Aro Completo,Mujer,124.0,16.0,54.0,140.0,AX3128 8213,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:44+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3128-8382/7895653328310,optica2000,7895653328310,Armani Exchange AX3128 8382,Armani Exchange,,Verde,Inyectado,Ojo de gato,Aro Completo,Mujer,124.0,16.0,54.0,140.0,AX3128 8382,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:26:45+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3128-8383/7895653328327,optica2000,7895653328327,Armani Exchange AX3128 8383,Armani Exchange,,Rojo,Inyectado,Ojo de gato,Aro Completo,Mujer,124.0,16.0,54.0,140.0,AX3128 8383,100.0,,100.0,False,,False,True,True,False,2026-08-02T09:26:48+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3129u-8388/7895653341333,optica2000,7895653341333,Armani Exchange AX3129U 8388,Armani Exchange,,Gris,Inyectado,Cuadrado,Aro Completo,Hombre,126.0,18.0,54.0,140.0,AX3129U 8388,90.0,,90.0,False,,False,True,True,True,2026-08-02T09:26:49+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3129u-8388/7895653341340,optica2000,7895653341340,Armani Exchange AX3129U 8389,Armani Exchange,,Verde,Inyectado,Cuadrado,Aro Completo,Hombre,126.0,18.0,54.0,140.0,AX3129U 8389,90.0,,90.0,False,,False,True,True,True,2026-08-02T09:26:51+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3131-8397/8056262536773,optica2000,8056262536773,Armani Exchange AX3131 8397,Armani Exchange,,Gris,Inyectado,Irregular,Aro Completo,Hombre,125.0,17.0,54.0,145.0,AX3131 8397,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:26:52+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3134u-8395/7895653341623,optica2000,7895653341623,Armani Exchange AX3134U 8393,Armani Exchange,,Violeta,Inyectado,Ojo de gato,Aro Completo,Mujer,124.0,18.0,53.0,140.0,AX3134U 8393,80.0,,80.0,False,,False,True,True,False,2026-08-02T09:26:54+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3134u-8395/7895653341647,optica2000,7895653341647,Armani Exchange AX3134U 8395,Armani Exchange,,Rosa,Inyectado,Ojo de gato,Aro Completo,Mujer,124.0,18.0,53.0,140.0,AX3134U 8395,80.0,,80.0,False,,False,True,True,True,2026-08-02T09:26:55+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3137u-8078/8056262757529,optica2000,8056262757529,Armani Exchange AX3137U 8078,Armani Exchange,,Negro,Inyectado,Cuadrado,Aro Completo,Hombre,125.0,17.0,54.0,145.0,AX3137U 8078,80.0,,80.0,False,,False,True,True,True,2026-08-02T09:26:57+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3137u-8078/8056262757536,optica2000,8056262757536,Armani Exchange AX3137U 8399,Armani Exchange,,Azul,Inyectado,Cuadrado,Aro Completo,Hombre,125.0,17.0,54.0,145.0,AX3137U 8399,80.0,,80.0,False,,False,True,True,True,2026-08-02T09:26:59+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3137u-8078/8056262757543,optica2000,8056262757543,Armani Exchange AX3137U 8301,Armani Exchange,,Verde,Inyectado,Cuadrado,Aro Completo,Hombre,125.0,17.0,54.0,145.0,AX3137U 8301,80.0,,80.0,False,,False,True,True,True,2026-08-02T09:27:00+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3138u-8387/7895653349803,optica2000,7895653349803,Armani Exchange AX3138U 8401,Armani Exchange,,Marrón,Inyectado,Ojo de gato,Aro completo,Mujer,124.0,16.0,54.0,140.0,AX3138U 8401,80.0,,80.0,False,,False,True,True,True,2026-08-02T09:27:01+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3138u-8387/7895653349810,optica2000,7895653349810,Armani Exchange AX3138U 8402,Armani Exchange,,Marrón,Inyectado,Ojo de gato,Aro completo,Mujer,124.0,16.0,54.0,140.0,AX3138U 8402,80.0,,80.0,False,,False,True,True,True,2026-08-02T09:27:03+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3138u-8387/7895653349827,optica2000,7895653349827,Armani Exchange AX3138U 8387,Armani Exchange,,,,,,,,,,,AX3138U 8387,,,,False,,False,False,False,False,2026-08-02T09:27:04+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3140u-8404/7895653352742,optica2000,7895653352742,Armani Exchange AX3140U 8404,Armani Exchange,,Azul,Inyectado,Rectángulo,Aro Completo,Hombre,125.0,17.0,54.0,145.0,AX3140U 8404,90.0,,90.0,False,,False,True,True,True,2026-08-02T09:27:06+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3140u-8404/7895653352759,optica2000,7895653352759,Armani Exchange AX3140U 8405,Armani Exchange,,Marrón,Inyectado,Rectángulo,Aro Completo,Hombre,125.0,17.0,54.0,145.0,AX3140U 8405,90.0,,90.0,False,,False,True,True,True,2026-08-02T09:27:07+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3141u-8406/8056262823446,optica2000,8056262823446,Armani Exchange AX3141U 8406,Armani Exchange,,Azul,Inyectado,Cuadrado,Aro Completo,Hombre,125.0,17.0,54.0,145.0,AX3141U 8406,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:27:09+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3141u-8406/8056262823460,optica2000,8056262823460,Armani Exchange AX3141U 8408,Armani Exchange,,Marrón,Inyectado,Cuadrado,Aro Completo,Hombre,125.0,17.0,54.0,145.0,AX3141U 8408,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:27:10+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3142u-8158/8056262823477,optica2000,8056262823477,Armani Exchange AX3142U 8158,Armani Exchange,,Negro,Inyectado,Irregular,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX3142U 8158,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:27:12+00:00
https://www.optica2000.com/gafas-graduadas/armani-exchange-ax3142u-8158/8056262823484,optica2000,8056262823484,Armani Exchange AX3142U 8213,Armani Exchange,,Havana,Inyectado,Irregular,Aro Completo,Mujer,123.0,17.0,53.0,140.0,AX3142U 8213,95.0,,95.0,False,,False,True,True,True,2026-08-02T09:27:14+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1017-6083-54-17/8053672463309,optica2000,8053672463309,Armani Exchange AX1017 6083,Armani Exchange,,Marrón,Metal,Rectángulo,Aro Completo,Hombre,125.0,17.0,54.0,140.0,AX1017 6083,105.0,,105.0,False,,False,True,True,True,2026-08-02T09:27:15+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1017-6083-54-17/8053672463316,optica2000,8053672463316,Armani Exchange AX1017 6084,Armani Exchange,,Gris,Metal,Rectángulo,Aro Completo,Hombre,125.0,17.0,54.0,140.0,AX1017 6084,105.0,,105.0,False,,False,True,True,True,2026-08-02T09:27:17+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1034-6000-52-16/8053672115949,optica2000,8053672115949,Armani Exchange 0AX1034 6000,Armani Exchange,,Negro,Metal,Ojo de gato,Aro Completo,Mujer,120.0,16.0,52.0,140.0,0AX1034 6000,116.0,,116.0,False,,False,True,True,True,2026-08-02T09:27:18+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1034-6103-52-16/8053672115970,optica2000,8053672115970,Armani Exchange 0AX1034 6103,Armani Exchange,,Rosa,Metal,Ojo de gato,Aro Completo,Mujer,120.0,16.0,52.0,140.0,0AX1034 6103,116.0,,116.0,False,,False,True,True,True,2026-08-02T09:27:20+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1045-6103-53-18/8056597293822,optica2000,8056597293822,Armani Exchange 0AX1045 6103,Armani Exchange,,Rosa,Metal,Ojo de gato,Semi al aire,Mujer,124.0,18.0,53.0,140.0,0AX1045 6103,55.0,110.0,110.0,True,50.0,True,True,True,False,2026-08-02T09:27:21+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1046-6000-55-18/8056597419130,optica2000,8056597419130,Armani Exchange 0AX1046 6000,Armani Exchange,,Negro,Metal,Rectángulo,Semi Al Aire,Hombre,128.0,18.0,55.0,145.0,0AX1046 6000,50.0,100.0,100.0,True,50.0,True,True,True,False,2026-08-02T09:27:22+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1048-6103-50-19/8056597513845,optica2000,8056597513845,Armani Exchange 0AX1048 6103,Armani Exchange,,Rosa,Metal,Redondo,Aro Completo,Mujer,119.0,19.0,50.0,140.0,0AX1048 6103,52.5,105.0,105.0,True,50.0,True,True,True,False,2026-08-02T09:27:24+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1050-6000-56-17/8056597585507,optica2000,8056597585507,Armani Exchange 0AX1050 6000,Armani Exchange,,Negro,Metal,Rectángulo,Aro Completo,Hombre,129.0,17.0,56.0,145.0,0AX1050 6000,50.0,100.0,100.0,True,50.0,True,True,True,False,2026-08-02T09:27:25+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1060-6000-55-18/7895653257535,optica2000,7895653257535,Armani Exchange 0AX1060 6000,Armani Exchange,,Negro,Metal,Rectángulo,Semi Al Aire,Hombre,128.0,18.0,55.0,145.0,0AX1060 6000,116.0,,116.0,False,,False,True,True,True,2026-08-02T09:27:27+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1063-6103-53-16/8056597917230,optica2000,8056597917230,Armani Exchange 0AX1063 6103,Armani Exchange,,Oro,Metal,Ojo de gato,Aro Completo,Mujer,122.0,16.0,53.0,145.0,0AX1063 6103,105.0,,105.0,False,,False,True,True,True,2026-08-02T09:27:28+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1064-6003-56-17/8056262856185,optica2000,8056262856185,Armani Exchange AX1064 6001,Armani Exchange,,Negro,Metal,Rectángulo,Al Aire,Hombre,129.0,17.0,56.0,145.0,AX1064 6001,116.0,,116.0,False,,False,True,True,True,2026-08-02T09:27:30+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax1064-6003-56-17/8056597919869,optica2000,8056597919869,Armani Exchange AX1064 6003,Armani Exchange,,Gris,Metal,Rectángulo,Al aire,Hombre,129.0,17.0,56.0,145.0,AX1064 6003,116.0,,116.0,False,,False,True,True,True,2026-08-02T09:27:31+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax3029-8182-54-17/8053672539219,optica2000,8053672539219,Armani Exchange 0AX3029 8182,Armani Exchange,,Negro,Inyectado,Cuadrado,Aro Completo,Hombre,125.0,17.0,54.0,140.0,0AX3029 8182,100.0,,100.0,False,,False,True,True,True,2026-08-02T09:27:33+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax3029-8183-54-17/8053672539226,optica2000,8053672539226,Armani Exchange 0AX3029 8183,Armani Exchange,,Azul,Inyectado,Cuadrado,Aro Completo,Hombre,125.0,17.0,54.0,140.0,0AX3029 8183,70.0,100.0,100.0,True,30.0,True,True,True,False,2026-08-02T09:27:34+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax3047-8237-53-15/8053672798326,optica2000,8053672798326,Armani Exchange 0AX3047 8237,Armani Exchange,,Transparente,Inyectado,Ojo de gato,Aro Completo,Mujer,121.0,15.0,53.0,140.0,0AX3047 8237,70.0,100.0,100.0,True,30.0,True,True,True,False,2026-08-02T09:27:36+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax3048-8238-54-17/8053672798395,optica2000,8053672798395,Armani Exchange 0AX3048 8238,Armani Exchange,,Azul,Inyectado,Rectángulo,Aro Completo,Hombre,123.0,17.0,53.0,140.0,0AX3048 8238,70.0,100.0,100.0,True,30.0,True,True,True,False,2026-08-02T09:55:52+00:00
https://www.optica2000.com/gafas-graduadas/armaniexchange-0ax3053-8257-53-16/8053672885002,optica2000,8053672885002,Armani Exchange 0AX3053 8257,Armani Exchange,,Transparente,Inyectado,Rectángulo,Aro Completo,Mujer,122.0,16.0,53.0,140.0,0AX3053 8257,100.0,,100.0,False,,False,True,True,True,2026-08-02T10:06:08+00:00
