url,tienda,nombre,marca,ean,sku,mpn,color,genero,material_montura,precio_actual,disponibilidad,precio_anterior,ancho_lente,ancho_puente,precio_solo_montura,en_oferta,descuento_pct,pvp,ts_captura
https://www.generaloptica.es/es/gafas-graduadas-adidas-sp5086-h-165409245.html,generaloptica,Gafas graduadas Adidas SP5086-H Transparente Talla: 55X15,Adidas,0889214550477,165409245,SP5086-H,Transparente,Hombre,Pasta,79.8,http://schema.org/InStock,133.0,55.0,15.0,True,True,40.0,133.0,2026-08-02T09:14:44+00:00
https://www.generaloptica.es/es/gafas-graduadas-adidas-sp5087-h-165411026.html,generaloptica,Gafas graduadas Adidas SP5087-H Azul Talla: 59X14,Adidas,0889214550507,165411026,SP5087-H,Azul,Hombre,Pasta,73.8,http://schema.org/InStock,123.0,59.0,14.0,True,True,40.0,123.0,2026-08-02T09:14:52+00:00
https://www.generaloptica.es/es/gafas-graduadas-adidas-sp5089-h-165410105.html,generaloptica,Gafas graduadas Adidas SP5089-H Gris Talla: 55X16,Adidas,0889214550569,165410105,SP5089-H,Gris,Hombre,Pasta,73.8,http://schema.org/InStock,123.0,55.0,16.0,True,True,40.0,123.0,2026-08-02T09:15:00+00:00
https://www.generaloptica.es/es/gafas-graduadas-adidas-sp5100-165407243.html,generaloptica,Gafas graduadas Adidas SP5100 Transparente Talla: 50X20,Adidas,0889214581211,165407243,SP5100,Transparente,Hombre,Pasta,99.75,http://schema.org/InStock,133.0,50.0,20.0,True,True,25.0,133.0,2026-08-02T10:10:28+00:00
https://www.generaloptica.es/es/gafas-graduadas-adidas-sp5103-165412025.html,generaloptica,Gafas graduadas Adidas SP5103 Azul Talla: 55X18,Adidas,0889214581303,165412025,SP5103,Azul,Hombre,Pasta,92.25,http://schema.org/InStock,123.0,55.0,18.0,True,True,25.0,123.0,2026-08-02T10:10:59+00:00
https://www.generaloptica.es/es/gafas-graduadas-adidas-sp5104-165408025.html,generaloptica,Gafas graduadas Adidas SP5104 Azul Talla: 55X14,Adidas,0889214581334,165408025,SP5104,Azul,Hombre,Pasta,99.75,http://schema.org/InStock,133.0,55.0,14.0,True,True,25.0,133.0,2026-08-02T10:11:33+00:00
https://www.generaloptica.es/es/gafas-graduadas-adidas-sp5104-165408185.html,generaloptica,Gafas graduadas Adidas SP5104 Negro Talla: 55X14,Adidas,0889214581310,165408185,SP5104,Negro,Hombre,Pasta,79.8,http://schema.org/InStock,133.0,55.0,14.0,True,True,40.0,133.0,2026-08-02T10:12:04+00:00
https://www.generaloptica.es/es/gafas-graduadas-adidas-sp5108-166123185.html,generaloptica,Gafas graduadas Adidas SP5108 Negro Talla: 56X12,Adidas,0889214627919,166123185,SP5108,Negro,Hombre,Pasta,101.25,http://schema.org/InStock,135.0,56.0,12.0,True,True,25.0,135.0,2026-08-02T10:12:37+00:00
https://www.generaloptica.es/es/gafas-graduadas-adidas-sp5109-166124255.html,generaloptica,Gafas graduadas Adidas SP5109 Verde Talla: 55X16,Adidas,0889214627988,166124255,SP5109,Verde,Hombre,Pasta,101.25,http://schema.org/InStock,135.0,55.0,16.0,True,True,25.0,135.0,2026-08-02T10:13:10+00:00
https://www.generaloptica.es/es/gafas-graduadas-adidas-sp5110-166125106.html,generaloptica,Gafas graduadas Adidas SP5110 Gris Talla: 58X12,Adidas,0889214628008,166125106,SP5110,Gris,Hombre,Pasta,93.75,http://schema.org/InStock,125.0,58.0,12.0,True,True,25.0,125.0,2026-08-02T10:13:43+00:00
https://www.generaloptica.es/es/gafas-graduadas-adidas-sp5132-166727185.html,generaloptica,Gafas graduadas Adidas SP5132 Negro Talla: 54X16,Adidas,0889214681959,166727185,SP5132,Negro,Hombre,Pasta,101.25,http://schema.org/InStock,135.0,54.0,16.0,True,True,25.0,135.0,2026-08-02T10:14:16+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63131-136869234.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63131 Rosa/Fucsia Talla: 53X18,Agatha Ruiz de la Prada,8423057646410,136869234,AL63131,Rosa/Fucsia,Mujer,Pasta,78.97,http://schema.org/OutOfStock,105.3,53.0,18.0,True,True,25.0,105.3,2026-08-02T10:14:49+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63138-138187234.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63138 Rosa/Fucsia Talla: 53X19,Agatha Ruiz de la Prada,8423057663011,138187234,AL63138,Rosa/Fucsia,Mujer,Pasta,31.59,http://schema.org/OutOfStock,105.3,53.0,19.0,True,True,70.0,105.3,2026-08-02T10:16:24+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63146-141350234.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63146 Rosa/Fucsia Talla: 53X18,Agatha Ruiz de la Prada,8423057720721,141350234,AL63146,Rosa/Fucsia,Mujer,Pasta,80.39,http://schema.org/OutOfStock,107.19,53.0,18.0,True,True,25.0,107.19,2026-08-02T10:16:57+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63148-141352025.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63148 Azul Talla: 54X17,Agatha Ruiz de la Prada,8423057720769,141352025,AL63148,Azul,Mujer,Pasta,80.39,http://schema.org/OutOfStock,107.19,54.0,17.0,True,True,25.0,107.19,2026-08-02T10:17:29+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63149-141351174.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63149 Naranja Talla: 52X18,Agatha Ruiz de la Prada,8423057720936,141351174,AL63149,Naranja,Mujer,Pasta,32.16,http://schema.org/OutOfStock,107.19,52.0,18.0,True,True,70.0,107.19,2026-08-02T10:18:02+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63150-142915134.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63150 Lila Talla: 53X18,Agatha Ruiz de la Prada,8423057734049,142915134,AL63150,Lila,Mujer,Pasta,42.88,http://schema.org/OutOfStock,107.19,53.0,18.0,True,True,60.0,107.19,2026-08-02T10:18:33+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63151-142916084.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63151 Rosa/Fucsia Talla: 52X17,Agatha Ruiz de la Prada,8423057734032,142916084,AL63151,Rosa/Fucsia,Mujer,Pasta,42.88,http://schema.org/OutOfStock,107.19,52.0,17.0,True,True,60.0,107.19,2026-08-02T10:19:06+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63153-142917225.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63153 Rojo Talla: 54X17,Agatha Ruiz de la Prada,8423057734933,142917225,AL63153,Rojo,Mujer,Pasta,42.88,http://schema.org/OutOfStock,107.19,54.0,17.0,True,True,60.0,107.19,2026-08-02T10:19:39+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63154-142918175.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63154 Naranja Talla: 54X17,Agatha Ruiz de la Prada,8423057734988,142918175,AL63154,Naranja,Mujer,Pasta,42.88,http://schema.org/OutOfStock,107.19,54.0,17.0,True,True,60.0,107.19,2026-08-02T10:20:12+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63155-142919024.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63155 Azul Talla: 53X17,Agatha Ruiz de la Prada,8423057734995,142919024,AL63155,Azul,Mujer,Pasta,42.88,http://schema.org/OutOfStock,107.19,53.0,17.0,True,True,60.0,107.19,2026-08-02T10:20:44+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63161-143857135.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63161 Lila Talla: 54X18,Agatha Ruiz de la Prada,,143857135,AL63161,Lila,Mujer,Pasta,53.59,http://schema.org/InStock,107.19,54.0,18.0,True,True,50.0,107.19,2026-08-02T10:21:15+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63162-143856234.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63162 Rosa/Fucsia Talla: 53X18,Agatha Ruiz de la Prada,,143856234,AL63162,Rosa/Fucsia,Mujer,Pasta,80.39,http://schema.org/OutOfStock,107.19,53.0,18.0,True,True,25.0,107.19,2026-08-02T10:21:47+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63165-150808235.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63165 Rosa/Fucsia Talla: 54X17,Agatha Ruiz de la Prada,8423057766774,150808235,AL63165,Rosa/Fucsia,Mujer,Pasta,40.36,http://schema.org/OutOfStock,80.73,54.0,17.0,True,True,50.01,80.73,2026-08-02T10:22:20+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63167-150828224.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63167 Rojo Talla: 53X18,Agatha Ruiz de la Prada,8423057777633,150828224,AL63167,Rojo,Mujer,Pasta,42.88,http://schema.org/OutOfStock,107.19,53.0,18.0,True,True,60.0,107.19,2026-08-02T10:22:52+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63172-153208245.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63172511 AL63172 Transparente Talla: 54X17,Agatha Ruiz de la Prada,8423057800188,153208245,AL63172,Transparente,Mujer,Pasta,53.59,http://schema.org/InStock,107.19,54.0,17.0,True,True,50.0,107.19,2026-08-02T10:23:23+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63173-153209134.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63173557 AL63173 Lila Talla: 53X18,Agatha Ruiz de la Prada,8423057800195,153209134,AL63173,Lila,Mujer,Pasta,53.59,http://schema.org/InStock,107.19,53.0,18.0,True,True,50.0,107.19,2026-08-02T10:23:54+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63178-157682235.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63178 Rosa/Fucsia Talla: 54X20,Agatha Ruiz de la Prada,8423057831403,157682235,AL63178,Rosa/Fucsia,Mujer,Pasta,62.25,http://schema.org/InStock,83.0,54.0,20.0,True,True,25.0,83.0,2026-08-02T10:24:25+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63180-157683024.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63180 Azul Talla: 52X19,Agatha Ruiz de la Prada,8423057831465,157683024,AL63180,Azul,Mujer,Pasta,62.25,http://schema.org/InStock,83.0,52.0,19.0,True,True,25.0,83.0,2026-08-02T10:24:57+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63186-160236144.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63186 Marrón Talla: 53X18,Agatha Ruiz de la Prada,8423057865088,160236144,AL63186,Marrón,Mujer,Pasta,62.25,http://schema.org/InStock,83.0,53.0,18.0,True,True,25.0,83.0,2026-08-02T10:25:30+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63187-160296255.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63187 Verde Talla: 54X20,Agatha Ruiz de la Prada,8423057868065,160296255,AL63187,Verde,Mujer,Pasta,62.25,http://schema.org/InStock,83.0,54.0,20.0,True,True,25.0,83.0,2026-08-02T10:26:03+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63188-161549135.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63188 Lila Talla: 54X19,Agatha Ruiz de la Prada,8423057884812,161549135,AL63188,Lila,Mujer,Pasta,62.25,http://schema.org/InStock,83.0,54.0,19.0,True,True,25.0,83.0,2026-08-02T10:26:34+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-al63189-163091044.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AL63189 Multicolor Talla: 53X16,Agatha Ruiz de la Prada,8423057890813,163091044,AL63189,Multicolor,Mujer,Pasta,62.25,http://schema.org/InStock,83.0,53.0,16.0,True,True,25.0,83.0,2026-08-02T10:27:07+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an-62436-154782022.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62436545 AN 62436 Azul Talla: 47X16,Agatha Ruiz de la Prada,8423057783788,154782022,AN 62436,Azul,Niños,Pasta,43.06,http://schema.org/OutOfStock,86.13,47.0,16.0,True,True,50.01,86.13,2026-08-02T10:27:38+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62249-126635041.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62249 Multicolor Talla: 38X14,Agatha Ruiz de la Prada,8423057601570,126635041,AN62249,Multicolor,Niños,Pasta,40.37,http://schema.org/InStock,80.75,38.0,14.0,True,True,50.01,80.75,2026-08-02T10:28:09+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62249-160104131.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62249 Lila Talla: 38X14,Agatha Ruiz de la Prada,8423057601556,160104131,AN62249,Lila,Niños,Silicona,66.0,http://schema.org/InStock,88.0,38.0,14.0,True,True,25.0,88.0,2026-08-02T10:28:41+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62249-160104221.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62249 Rojo Talla: 38X14,Agatha Ruiz de la Prada,8423057601532,160104221,AN62249,Rojo,Niños,Silicona,66.0,http://schema.org/InStock,88.0,38.0,14.0,True,True,25.0,88.0,2026-08-02T10:29:14+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62249-160104241.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62249 Transparente Talla: 38X14,Agatha Ruiz de la Prada,8423057601594,160104241,AN62249,Transparente,Niños,Silicona,66.0,http://schema.org/InStock,88.0,38.0,14.0,True,True,25.0,88.0,2026-08-02T10:29:47+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62387-140176022.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62387 Azul Talla: 46X18,Agatha Ruiz de la Prada,8423057701263,140176022,AN62387,Azul,Hombre,Metal,32.8,http://schema.org/OutOfStock,109.35,46.0,18.0,True,True,70.0,109.35,2026-08-02T10:31:21+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62397-142312142.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62397 Marrón Talla: 48X16,Agatha Ruiz de la Prada,8423057720585,142312142,AN62397,Marrón,Hombre,Pasta,81.0,http://schema.org/OutOfStock,108.0,48.0,16.0,True,True,25.0,108.0,2026-08-02T10:31:55+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62405-142920092.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62405 Granate Talla: 45X16,Agatha Ruiz de la Prada,8423057733233,142920092,AN62405,Granate,Niños,Pasta,43.09,http://schema.org/OutOfStock,107.73,45.0,16.0,True,True,60.0,107.73,2026-08-02T10:32:28+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62409-142923223.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62409 Rojo Talla: 49X16,Agatha Ruiz de la Prada,8423057733431,142923223,AN62409,Rojo,Niños,Pasta,43.09,http://schema.org/OutOfStock,107.73,49.0,16.0,True,True,60.0,107.73,2026-08-02T10:33:01+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62411-147340232.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62411 Rosa/Fucsia Talla: 47X14,Agatha Ruiz de la Prada,8423057733516,147340232,AN62411,Rosa/Fucsia,Niños,Pasta,26.89,http://schema.org/OutOfStock,67.23,47.0,14.0,True,True,60.0,67.23,2026-08-02T10:33:33+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62416-147342023.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62416 Azul Talla: 49X16,Agatha Ruiz de la Prada,8423057743768,147342023,AN62416,Azul,Niños,Pasta,40.36,http://schema.org/OutOfStock,80.73,49.0,16.0,True,True,50.01,80.73,2026-08-02T10:34:07+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62417-147343022.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62417 Azul Talla: 48X16,Agatha Ruiz de la Prada,8423057743805,147343022,AN62417,Azul,Niños,Pasta,32.29,http://schema.org/OutOfStock,80.73,48.0,16.0,True,True,60.0,80.73,2026-08-02T10:34:40+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62421-153198022.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62421 Azul Talla: 48X16,Agatha Ruiz de la Prada,8423057749975,153198022,AN62421,Azul,Niños,Pasta,34.8,http://schema.org/OutOfStock,87.0,48.0,16.0,True,True,60.0,87.0,2026-08-02T10:35:13+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62423-150806222.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62423 Rojo Talla: 48X17,Agatha Ruiz de la Prada,8423057753651,150806222,AN62423,Rojo,Niños,Pasta,31.96,http://schema.org/OutOfStock,79.9,48.0,17.0,True,True,60.0,79.9,2026-08-02T10:35:45+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62427-150807132.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62427 Lila Talla: 47X17,Agatha Ruiz de la Prada,8423057753828,150807132,AN62427,Lila,Niños,Pasta,31.96,http://schema.org/OutOfStock,79.9,47.0,17.0,True,True,60.0,79.9,2026-08-02T10:36:18+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62432-153199232.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62432 Rosa/Fucsia Talla: 48X16,Agatha Ruiz de la Prada,8423057771754,153199232,AN62432,Rosa/Fucsia,Niños,Pasta,34.8,http://schema.org/OutOfStock,87.0,48.0,16.0,True,True,60.0,87.0,2026-08-02T10:36:48+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62433-153200232.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62433 Rosa/Fucsia Talla: 48X16,Agatha Ruiz de la Prada,8423057771792,153200232,AN62433,Rosa/Fucsia,Niños,Pasta,34.8,http://schema.org/OutOfStock,87.0,48.0,16.0,True,True,60.0,87.0,2026-08-02T10:37:21+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62434-153201223.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62434 Rojo Talla: 50X16,Agatha Ruiz de la Prada,8423057771839,153201223,AN62434,Rojo,Niños,Pasta,43.5,http://schema.org/OutOfStock,87.0,50.0,16.0,True,True,50.0,87.0,2026-08-02T10:37:52+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62435-153759242.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62435 Transparente Talla: 48X16,Agatha Ruiz de la Prada,8423057783825,153759242,AN62435,Transparente,Niños,Pasta,34.45,http://schema.org/OutOfStock,86.13,48.0,16.0,True,True,60.0,86.13,2026-08-02T10:38:24+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62437-156564233.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62437 Rosa/Fucsia Talla: 49X16,Agatha Ruiz de la Prada,8423057783764,156564233,AN62437,Rosa/Fucsia,Niños,Pasta,43.06,http://schema.org/OutOfStock,86.13,49.0,16.0,True,True,50.01,86.13,2026-08-02T10:38:55+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62447-158979232.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62447 Rosa/Fucsia Talla: 48X16,Agatha Ruiz de la Prada,8423057826652,158979232,AN62447,Rosa/Fucsia,Niños,Pasta,43.06,http://schema.org/OutOfStock,86.13,48.0,16.0,True,True,50.01,86.13,2026-08-02T10:39:28+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62448-160978232.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62448 Rosa/Fucsia Talla: 45X17,Agatha Ruiz de la Prada,8423057826201,160978232,AN62448,Rosa/Fucsia,Niños,Pasta,66.0,http://schema.org/InStock,88.0,45.0,17.0,True,True,25.0,88.0,2026-08-02T10:40:01+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62449-158975133.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62449 Lila Talla: 49X15,Agatha Ruiz de la Prada,8423057826225,158975133,AN62449,Lila,Niños,Pasta,43.06,http://schema.org/OutOfStock,86.13,49.0,15.0,True,True,50.01,86.13,2026-08-02T10:40:33+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62450-160466132.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62450 Lila Talla: 48X15,Agatha Ruiz de la Prada,8423057837023,160466132,AN62450,Lila,Niños,Pasta,43.06,http://schema.org/OutOfStock,86.13,48.0,15.0,True,True,50.01,86.13,2026-08-02T10:41:09+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62451-160467242.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62451 Transparente Talla: 47X15,Agatha Ruiz de la Prada,8423057837054,160467242,AN62451,Transparente,Niños,Pasta,43.06,http://schema.org/InStock,86.13,47.0,15.0,True,True,50.01,86.13,2026-08-02T10:41:42+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62452-160979222.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62452 Rojo Talla: 47X15,Agatha Ruiz de la Prada,8423057837122,160979222,AN62452,Rojo,Niños,Pasta,66.0,http://schema.org/InStock,88.0,47.0,15.0,True,True,25.0,88.0,2026-08-02T10:42:15+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62453-160468132.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62453 Lila Talla: 48X17,Agatha Ruiz de la Prada,8423057837146,160468132,AN62453,Lila,Niños,Pasta,43.06,http://schema.org/OutOfStock,86.13,48.0,17.0,True,True,50.01,86.13,2026-08-02T10:42:47+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62454-163080021.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62454 Azul Talla: 44X14,Agatha Ruiz de la Prada,8423057845271,163080021,AN62454,Azul,Niños,Pasta,66.0,http://schema.org/InStock,88.0,44.0,14.0,True,True,25.0,88.0,2026-08-02T10:43:20+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62456-163081232.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62456 Rosa/Fucsia Talla: 46X16,Agatha Ruiz de la Prada,8423057845363,163081232,AN62456,Rosa/Fucsia,Niños,Pasta,66.0,http://schema.org/InStock,88.0,46.0,16.0,True,True,25.0,88.0,2026-08-02T10:43:51+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62458-163082232.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62458 Rosa/Fucsia Talla: 48X15,Agatha Ruiz de la Prada,8423057845455,163082232,AN62458,Rosa/Fucsia,Niños,Pasta,66.0,http://schema.org/InStock,88.0,48.0,15.0,True,True,25.0,88.0,2026-08-02T10:44:24+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62460-171518131.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62460 Lila Talla: 44X16,Agatha Ruiz de la Prada,8423057878316,171518131,AN62460,Lila,Niños,Pasta,64.6,http://schema.org/OutOfStock,86.13,44.0,16.0,True,True,25.0,86.13,2026-08-02T10:44:57+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62463-160986022.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62463 Azul Talla: 47X17,Agatha Ruiz de la Prada,8423057878545,160986022,AN62463,Azul,Niños,Pasta,43.06,http://schema.org/InStock,86.13,47.0,17.0,True,True,50.01,86.13,2026-08-02T10:45:28+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62463-160986242.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62463 Transparente Talla: 47X17,Agatha Ruiz de la Prada,8423057878590,160986242,AN62463,Transparente,Niños,Pasta,64.6,http://schema.org/OutOfStock,86.13,47.0,17.0,True,True,25.0,86.13,2026-08-02T10:46:01+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62463-164712022.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62463 Azul Talla: 47X17,Agatha Ruiz de la Prada,8423057878606,164712022,AN62463,Azul,Niños,Pasta,66.0,http://schema.org/InStock,88.0,47.0,17.0,True,True,25.0,88.0,2026-08-02T10:46:34+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62464-163139133.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62464 Lila Talla: 49X15,Agatha Ruiz de la Prada,8423057878637,163139133,AN62464,Lila,Niños,Pasta,52.8,http://schema.org/InStock,88.0,49.0,15.0,True,True,40.0,88.0,2026-08-02T10:47:06+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62464-163139233.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62464 Rosa/Fucsia Talla: 49X15,Agatha Ruiz de la Prada,8423057878651,163139233,AN62464,Rosa/Fucsia,Niños,Pasta,43.06,http://schema.org/OutOfStock,86.13,49.0,15.0,True,True,50.01,86.13,2026-08-02T10:47:37+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62464-166102133.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62464 Lila Talla: 49X15,Agatha Ruiz de la Prada,8423057878620,166102133,AN62464,Lila,Niños,Pasta,64.6,http://schema.org/OutOfStock,86.13,49.0,15.0,True,True,25.0,86.13,2026-08-02T10:48:10+00:00
https://www.generaloptica.es/es/gafas-graduadas-agatha-ruiz-de-la-prada-an62467-171519021.html,generaloptica,Gafas graduadas Agatha Ruiz de la Prada AN62467 Azul Talla: 44X17,Agatha Ruiz de la Prada,8423057915431,171519021,AN62467,Azul,Niños,Pasta,64.6,http://schema.org/OutOfStock,86.13,44.0,17.0,True,True,25.0,86.13,2026-08-02T10:48:43+00:00
